epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
126,29743.7,0.57432,0.56044,1.12701,0.86264,0.83305,0.8949,0.64744,1.06702,0.85966,1.2585,0.0038125,0.0038125,0.0038125
127,29964.2,0.57727,0.56081,1.13073,0.86894,0.8225,0.89558,0.64712,1.06711,0.85955,1.25927,0.003763,0.003763,0.003763
128,30183.2,0.57223,0.55503,1.12634,0.87008,0.8223,0.89558,0.64685,1.06657,0.86085,1.25829,0.0037135,0.0037135,0.0037135
129,30403.3,0.57029,0.5533,1.12679,0.85801,0.83647,0.89559,0.64805,1.0665,0.86233,1.25805,0.003664,0.003664,0.003664
130,30625.1,0.56758,0.54998,1.12688,0.87413,0.8216,0.89615,0.64897,1.06642,0.86259,1.2581,0.0036145,0.0036145,0.0036145
131,30847.3,0.56791,0.54963,1.12523,0.87831,0.81844,0.89598,0.64893,1.06685,0.86232,1.25844,0.003565,0.003565,0.003565
132,31068.4,0.56584,0.54353,1.12101,0.87197,0.81893,0.89454,0.64907,1.06728,0.86407,1.25913,0.0035155,0.0035155,0.0035155
133,31289.1,0.5649,0.54613,1.12526,0.87636,0.81876,0.89467,0.65032,1.06707,0.86469,1.25948,0.003466,0.003466,0.003466
134,31510,0.56547,0.54348,1.1224,0.8775,0.81931,0.89412,0.64989,1.06765,0.86428,1.26022,0.0034165,0.0034165,0.0034165
135,31732.1,0.56465,0.54478,1.11993,0.88347,0.82222,0.89464,0.65022,1.0694,0.86883,1.26234,0.003367,0.003367,0.003367
136,31951.3,0.5611,0.54146,1.11824,0.88278,0.82315,0.89467,0.65099,1.07008,0.87032,1.26342,0.0033175,0.0033175,0.0033175
137,32172.2,0.55608,0.53688,1.1187,0.88269,0.82369,0.89406,0.65058,1.06963,0.87048,1.26332,0.003268,0.003268,0.003268
138,32392.7,0.55673,0.53788,1.11713,0.87706,0.82506,0.89491,0.65135,1.0694,0.87171,1.26376,0.0032185,0.0032185,0.0032185
139,32613.4,0.55446,0.53022,1.11511,0.87581,0.82564,0.89487,0.65168,1.06817,0.87194,1.26259,0.003169,0.003169,0.003169
140,32834.7,0.55189,0.52917,1.11536,0.87336,0.82605,0.8953,0.65208,1.06933,0.87254,1.26468,0.0031195,0.0031195,0.0031195
141,33054.7,0.55409,0.53272,1.11586,0.87499,0.82677,0.89578,0.65334,1.06993,0.87377,1.26512,0.00307,0.00307,0.00307
142,33275.1,0.54583,0.52257,1.1114,0.87821,0.82597,0.89504,0.65314,1.07036,0.87618,1.26571,0.0030205,0.0030205,0.0030205
143,33494.7,0.54397,0.51981,1.10706,0.87545,0.82025,0.89304,0.65287,1.07094,0.87669,1.26598,0.002971,0.002971,0.002971
144,33714.7,0.54415,0.52321,1.10988,0.87747,0.81813,0.89282,0.65243,1.07105,0.87785,1.2667,0.0029215,0.0029215,0.0029215
145,33934.2,0.54377,0.5219,1.10747,0.88318,0.81736,0.89248,0.65181,1.07057,0.87857,1.26635,0.002872,0.002872,0.002872
146,34155,0.54281,0.51782,1.10664,0.88236,0.81612,0.89246,0.65127,1.06962,0.8787,1.26553,0.0028225,0.0028225,0.0028225
147,34376.8,0.54006,0.51951,1.1044,0.88344,0.81601,0.89211,0.65308,1.07105,0.88015,1.26699,0.002773,0.002773,0.002773
148,34595.8,0.53869,0.51377,1.10712,0.88376,0.816,0.89245,0.6527,1.07201,0.88096,1.26802,0.0027235,0.0027235,0.0027235
149,34815.3,0.53252,0.51074,1.10114,0.88479,0.81465,0.89259,0.65232,1.07082,0.88094,1.26733,0.002674,0.002674,0.002674
150,35034.9,0.53296,0.50854,1.09884,0.88026,0.81813,0.89298,0.6535,1.07281,0.88145,1.26945,0.0026245,0.0026245,0.0026245
151,35254.2,0.53505,0.50999,1.10179,0.88176,0.81868,0.89282,0.65298,1.07284,0.88026,1.27031,0.002575,0.002575,0.002575
152,35473.8,0.53114,0.50395,1.09975,0.88401,0.81829,0.89254,0.65292,1.07279,0.87998,1.27059,0.0025255,0.0025255,0.0025255
153,35692.6,0.52904,0.50209,1.09578,0.88498,0.81757,0.89218,0.65122,1.07315,0.87817,1.27098,0.002476,0.002476,0.002476
154,35912.9,0.52459,0.49914,1.09662,0.88361,0.81826,0.89202,0.64984,1.07306,0.87823,1.27156,0.0024265,0.0024265,0.0024265
