epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,5427.33,1.10697,0.83366,1.12809,0.88343,0.81167,0.89243,0.56583,1.1983,0.74696,1.12527,0.0071785,0.0071785,0.0071785
59,5522.84,1.09487,0.82634,1.12594,0.87164,0.82392,0.89533,0.56298,1.19295,0.7226,1.1302,0.007129,0.007129,0.007129
60,5616.55,1.10445,0.82983,1.12994,0.87052,0.81276,0.89333,0.56907,1.18703,0.73348,1.12028,0.0070795,0.0070795,0.0070795
61,5708.66,1.08431,0.81004,1.11753,0.86963,0.81959,0.89378,0.56823,1.1902,0.73184,1.12715,0.00703,0.00703,0.00703
62,5800.92,1.10425,0.82755,1.12806,0.86746,0.82129,0.88711,0.56867,1.17963,0.73264,1.11575,0.0069805,0.0069805,0.0069805
63,5893.16,1.0886,0.81995,1.11787,0.87536,0.82852,0.89332,0.56931,1.18346,0.73103,1.12059,0.006931,0.006931,0.006931
64,5984.58,1.07585,0.80432,1.11236,0.87382,0.83717,0.89887,0.57036,1.18372,0.70494,1.12561,0.0068815,0.0068815,0.0068815
65,6076.16,1.09622,0.81403,1.12217,0.87035,0.84166,0.89452,0.57169,1.17428,0.72784,1.12128,0.006832,0.006832,0.006832
66,6167.53,1.07773,0.79638,1.1156,0.89088,0.8314,0.89724,0.57324,1.18095,0.71602,1.12039,0.0067825,0.0067825,0.0067825
67,6259.05,1.08512,0.81265,1.12118,0.88857,0.83825,0.90026,0.57414,1.1757,0.71411,1.12139,0.006733,0.006733,0.006733
68,6350.47,1.07037,0.79729,1.1146,0.87504,0.84193,0.89719,0.57436,1.18131,0.71694,1.11955,0.0066835,0.0066835,0.0066835
69,6441.97,1.06927,0.79179,1.10955,0.89187,0.84297,0.90379,0.58055,1.17363,0.70357,1.11625,0.006634,0.006634,0.006634
70,6533.73,1.06506,0.78987,1.10703,0.87263,0.83727,0.8979,0.5769,1.16367,0.70824,1.11439,0.0065845,0.0065845,0.0065845
71,6625.8,1.06906,0.79277,1.11257,0.88494,0.85085,0.90219,0.57935,1.16004,0.6935,1.1106,0.006535,0.006535,0.006535
72,6717.1,1.05587,0.77224,1.0983,0.87717,0.83053,0.90039,0.58341,1.16162,0.6842,1.11303,0.0064855,0.0064855,0.0064855
73,6808.78,1.06284,0.78203,1.10473,0.87321,0.84625,0.90442,0.5812,1.16149,0.67643,1.11027,0.006436,0.006436,0.006436
74,6900,1.06433,0.77724,1.10461,0.88316,0.84428,0.90189,0.58594,1.15291,0.6792,1.10651,0.0063865,0.0063865,0.0063865
75,6991.6,1.05278,0.76702,1.103,0.86703,0.85151,0.90468,0.58535,1.15306,0.67819,1.10502,0.006337,0.006337,0.006337
76,7083.19,1.05455,0.77309,1.10047,0.87071,0.8364,0.90084,0.58184,1.14984,0.68527,1.1092,0.0062875,0.0062875,0.0062875
77,7174.73,1.06328,0.77558,1.10477,0.87074,0.84823,0.90338,0.58164,1.14997,0.68224,1.10214,0.006238,0.006238,0.006238
78,7266.06,1.04428,0.76434,1.09372,0.89172,0.84406,0.90104,0.58148,1.15415,0.68484,1.11126,0.0061885,0.0061885,0.0061885
79,7357.8,1.04797,0.76213,1.09711,0.87829,0.84954,0.90229,0.58317,1.15511,0.68236,1.10737,0.006139,0.006139,0.006139
80,7450.4,1.04407,0.75141,1.09532,0.87879,0.83903,0.9026,0.58062,1.15897,0.67654,1.11145,0.0060895,0.0060895,0.0060895
81,7541.94,1.03826,0.74839,1.09219,0.87778,0.83991,0.90638,0.58572,1.15246,0.67377,1.10752,0.00604,0.00604,0.00604
82,7633.63,1.03164,0.74395,1.09174,0.89742,0.84363,0.9089,0.58295,1.16076,0.67436,1.1103,0.0059905,0.0059905,0.0059905
83,7724.98,1.03179,0.73447,1.0917,0.88316,0.85414,0.91188,0.58773,1.16227,0.66694,1.11129,0.005941,0.005941,0.005941
84,7816.31,1.0316,0.74161,1.08953,0.88726,0.85834,0.91239,0.58583,1.16111,0.65703,1.11188,0.0058915,0.0058915,0.0058915
85,7908.3,1.03658,0.73897,1.08973,0.89503,0.8459,0.90943,0.58427,1.16996,0.66572,1.11616,0.005842,0.005842,0.005842
